Date,Consumption
04/07/2025 00:30:00,39.235
04/07/2025 00:15:00,39.961
04/07/2025 00:00:00,40.705
03/07/2025 23:45:00,41.723
03/07/2025 23:30:00,42.625
03/07/2025 23:15:00,43.337
03/07/2025 23:00:00,44.478
03/07/2025 22:45:00,45.240
03/07/2025 22:30:00,46.050
03/07/2025 22:15:00,46.496
03/07/2025 22:00:00,47.597
03/07/2025 21:45:00,48.126
03/07/2025 21:30:00,49.129
03/07/2025 21:15:00,49.472
03/07/2025 21:00:00,49.478
03/07/2025 20:45:00,49.587
03/07/2025 20:30:00,49.858
03/07/2025 20:15:00,49.881
03/07/2025 20:00:00,50.588
03/07/2025 19:45:00,51.001
03/07/2025 19:30:00,51.441
03/07/2025 19:15:00,52.029
03/07/2025 19:00:00,52.093
03/07/2025 18:45:00,52.144
03/07/2025 18:30:00,52.974
03/07/2025 18:15:00,53.150
03/07/2025 18:00:00,53.570
03/07/2025 17:45:00,53.647
03/07/2025 17:30:00,54.115
03/07/2025 17:15:00,54.468
03/07/2025 17:00:00,54.759
03/07/2025 16:45:00,55.556
03/07/2025 16:30:00,55.780
03/07/2025 16:15:00,55.901
03/07/2025 16:00:00,55.961
03/07/2025 15:45:00,55.837
03/07/2025 15:30:00,56.035
03/07/2025 15:15:00,55.516
03/07/2025 15:00:00,55.656
03/07/2025 14:45:00,55.873
03/07/2025 14:30:00,56.111
03/07/2025 14:15:00,55.948
03/07/2025 14:00:00,55.748
03/07/2025 13:45:00,55.414
03/07/2025 13:30:00,55.243
03/07/2025 13:15:00,54.995
03/07/2025 13:00:00,54.869
03/07/2025 12:45:00,54.869
03/07/2025 12:30:00,54.888
03/07/2025 12:15:00,54.586
03/07/2025 12:00:00,54.675
03/07/2025 11:45:00,55.412
03/07/2025 11:30:00,55.341
03/07/2025 11:15:00,55.103
03/07/2025 11:00:00,54.789
03/07/2025 10:45:00,54.658
03/07/2025 10:30:00,54.473
03/07/2025 10:15:00,54.008
03/07/2025 10:00:00,53.746
03/07/2025 09:45:00,53.433
03/07/2025 09:30:00,53.151
03/07/2025 09:15:00,52.598
03/07/2025 09:00:00,51.614
03/07/2025 08:45:00,50.737
03/07/2025 08:30:00,49.858
03/07/2025 08:15:00,48.504
03/07/2025 08:00:00,47.628
03/07/2025 07:45:00,45.711
03/07/2025 07:30:00,44.386
03/07/2025 07:15:00,43.111
03/07/2025 07:00:00,41.801
03/07/2025 06:45:00,39.692
03/07/2025 06:30:00,38.821
03/07/2025 06:15:00,37.927
03/07/2025 06:00:00,36.631
03/07/2025 05:45:00,34.748
03/07/2025 05:30:00,34.501
03/07/2025 05:15:00,34.325
03/07/2025 05:00:00,34.241
03/07/2025 04:45:00,33.799
03/07/2025 04:30:00,33.726
03/07/2025 04:15:00,33.773
03/07/2025 04:00:00,33.845
03/07/2025 03:45:00,33.694
03/07/2025 03:30:00,34.120
03/07/2025 03:15:00,34.202
03/07/2025 03:00:00,34.497
03/07/2025 02:45:00,34.554
03/07/2025 02:30:00,34.651
03/07/2025 02:15:00,34.933
03/07/2025 02:00:00,35.418
03/07/2025 01:45:00,35.732
03/07/2025 01:30:00,36.169
03/07/2025 01:15:00,36.759
03/07/2025 01:00:00,37.146
03/07/2025 00:45:00,37.649
03/07/2025 00:30:00,38.398
03/07/2025 00:15:00,39.063
03/07/2025 00:00:00,39.710
02/07/2025 23:45:00,40.584
02/07/2025 23:30:00,41.473
02/07/2025 23:15:00,42.352
02/07/2025 23:00:00,43.299
02/07/2025 22:45:00,44.235
02/07/2025 22:30:00,44.953
02/07/2025 22:15:00,45.797
02/07/2025 22:00:00,46.410
02/07/2025 21:45:00,47.179
02/07/2025 21:30:00,47.881
02/07/2025 21:15:00,48.412
02/07/2025 21:00:00,48.814
02/07/2025 20:45:00,48.517
02/07/2025 20:30:00,48.790
02/07/2025 20:15:00,48.986
02/07/2025 20:00:00,49.454
02/07/2025 19:45:00,49.847
02/07/2025 19:30:00,50.232
02/07/2025 19:15:00,50.685
02/07/2025 19:00:00,50.881
02/07/2025 18:45:00,51.021
02/07/2025 18:30:00,51.637
02/07/2025 18:15:00,51.596
02/07/2025 18:00:00,52.312
02/07/2025 17:45:00,52.629
02/07/2025 17:30:00,52.762
02/07/2025 17:15:00,53.051
02/07/2025 17:00:00,53.454
02/07/2025 16:45:00,54.133
02/07/2025 16:30:00,54.115
02/07/2025 16:15:00,54.651
02/07/2025 16:00:00,54.983
02/07/2025 15:45:00,55.193
02/07/2025 15:30:00,55.400
02/07/2025 15:15:00,55.792
02/07/2025 15:00:00,55.823
02/07/2025 14:45:00,55.824
02/07/2025 14:30:00,55.560
02/07/2025 14:15:00,55.643
02/07/2025 14:00:00,55.512
02/07/2025 13:45:00,55.318
02/07/2025 13:30:00,55.029
02/07/2025 13:15:00,54.435
02/07/2025 13:00:00,54.415
02/07/2025 12:45:00,54.296
02/07/2025 12:30:00,54.015
02/07/2025 12:15:00,54.220
02/07/2025 12:00:00,54.296
02/07/2025 11:45:00,54.980
02/07/2025 11:30:00,54.864
02/07/2025 11:15:00,54.717
02/07/2025 11:00:00,54.696
02/07/2025 10:45:00,54.322
02/07/2025 10:30:00,54.100
02/07/2025 10:15:00,54.066
02/07/2025 10:00:00,53.612
02/07/2025 09:45:00,53.547
02/07/2025 09:30:00,53.013
02/07/2025 09:15:00,52.634
02/07/2025 09:00:00,52.028
02/07/2025 08:45:00,51.216
02/07/2025 08:30:00,50.114
02/07/2025 08:15:00,49.188
02/07/2025 08:00:00,47.973
02/07/2025 07:45:00,46.108
02/07/2025 07:30:00,44.494
02/07/2025 07:15:00,43.420
02/07/2025 07:00:00,42.004
02/07/2025 06:45:00,39.846
02/07/2025 06:30:00,38.616
02/07/2025 06:15:00,37.601
02/07/2025 06:00:00,36.462
02/07/2025 05:45:00,34.576
02/07/2025 05:30:00,34.344
02/07/2025 05:15:00,34.312
02/07/2025 05:00:00,34.280
02/07/2025 04:45:00,33.811
02/07/2025 04:30:00,33.535
02/07/2025 04:15:00,33.682
02/07/2025 04:00:00,33.773
02/07/2025 03:45:00,33.485
02/07/2025 03:30:00,33.585
02/07/2025 03:15:00,33.772
02/07/2025 03:00:00,34.238
02/07/2025 02:45:00,34.268
02/07/2025 02:30:00,34.359
02/07/2025 02:15:00,34.615
02/07/2025 02:00:00,35.023
02/07/2025 01:45:00,35.429
02/07/2025 01:30:00,35.775
02/07/2025 01:15:00,36.256
02/07/2025 01:00:00,36.978
02/07/2025 00:45:00,37.468
02/07/2025 00:30:00,38.058
02/07/2025 00:15:00,38.745
02/07/2025 00:00:00,39.312
01/07/2025 23:45:00,40.162
01/07/2025 23:30:00,41.114
01/07/2025 23:15:00,42.434
01/07/2025 23:00:00,43.221
01/07/2025 22:45:00,44.307
01/07/2025 22:30:00,45.368
01/07/2025 22:15:00,45.967
01/07/2025 22:00:00,46.644
01/07/2025 21:45:00,47.563
01/07/2025 21:30:00,48.921
01/07/2025 21:15:00,49.134
01/07/2025 21:00:00,49.115
01/07/2025 20:45:00,49.391
01/07/2025 20:30:00,49.707
01/07/2025 20:15:00,50.305
01/07/2025 20:00:00,50.391
01/07/2025 19:45:00,51.112
01/07/2025 19:30:00,51.310
01/07/2025 19:15:00,51.959
01/07/2025 19:00:00,51.989
01/07/2025 18:45:00,52.687
01/07/2025 18:30:00,52.482
01/07/2025 18:15:00,53.027
01/07/2025 18:00:00,53.210
01/07/2025 17:45:00,53.778
01/07/2025 17:30:00,54.067
01/07/2025 17:15:00,54.556
01/07/2025 17:00:00,54.656
01/07/2025 16:45:00,55.391
01/07/2025 16:30:00,55.532
01/07/2025 16:15:00,55.627
01/07/2025 16:00:00,55.728
01/07/2025 15:45:00,55.939
01/07/2025 15:30:00,55.986
01/07/2025 15:15:00,55.891
01/07/2025 15:00:00,56.252
01/07/2025 14:45:00,56.418
01/07/2025 14:30:00,56.303
01/07/2025 14:15:00,56.057
01/07/2025 14:00:00,55.830
01/07/2025 13:45:00,55.542
01/07/2025 13:30:00,55.138
01/07/2025 13:15:00,54.902
01/07/2025 13:00:00,54.611
01/07/2025 12:45:00,54.444
01/07/2025 12:30:00,54.486
01/07/2025 12:15:00,54.456
01/07/2025 12:00:00,54.532
01/07/2025 11:45:00,55.062
01/07/2025 11:30:00,55.152
01/07/2025 11:15:00,55.027
01/07/2025 11:00:00,54.712
01/07/2025 10:45:00,54.314
01/07/2025 10:30:00,54.160
01/07/2025 10:15:00,53.869
01/07/2025 10:00:00,53.556
01/07/2025 09:45:00,52.965
01/07/2025 09:30:00,52.857
01/07/2025 09:15:00,52.461
01/07/2025 09:00:00,51.857
01/07/2025 08:45:00,50.538
01/07/2025 08:30:00,49.875
01/07/2025 08:15:00,48.739
01/07/2025 08:00:00,47.521
01/07/2025 07:45:00,45.890
01/07/2025 07:30:00,44.494
01/07/2025 07:15:00,43.008
01/07/2025 07:00:00,41.523
01/07/2025 06:45:00,39.410
01/07/2025 06:30:00,38.242
01/07/2025 06:15:00,37.331
01/07/2025 06:00:00,35.815
01/07/2025 05:45:00,33.906
01/07/2025 05:30:00,33.488
01/07/2025 05:15:00,33.464
01/07/2025 05:00:00,33.534
01/07/2025 04:45:00,33.040
01/07/2025 04:30:00,32.904
01/07/2025 04:15:00,33.052
01/07/2025 04:00:00,32.794
01/07/2025 03:45:00,32.808
01/07/2025 03:30:00,33.064
01/07/2025 03:15:00,33.040
01/07/2025 03:00:00,33.359
01/07/2025 02:45:00,33.777
01/07/2025 02:30:00,33.753
01/07/2025 02:15:00,34.052
01/07/2025 02:00:00,34.486
01/07/2025 01:45:00,34.508
01/07/2025 01:30:00,34.909
01/07/2025 01:15:00,35.352
01/07/2025 01:00:00,35.973
01/07/2025 00:45:00,36.755
01/07/2025 00:30:00,37.268
01/07/2025 00:15:00,37.701
01/07/2025 00:00:00,38.538
30/06/2025 23:45:00,39.418
30/06/2025 23:30:00,40.249
30/06/2025 23:15:00,41.454
30/06/2025 23:00:00,42.415
30/06/2025 22:45:00,43.327
30/06/2025 22:30:00,44.491
30/06/2025 22:15:00,45.168
30/06/2025 22:00:00,45.723
30/06/2025 21:45:00,46.860
30/06/2025 21:30:00,47.830
30/06/2025 21:15:00,48.030
30/06/2025 21:00:00,48.329
30/06/2025 20:45:00,48.532
30/06/2025 20:30:00,48.661
30/06/2025 20:15:00,48.654
30/06/2025 20:00:00,49.657
30/06/2025 19:45:00,50.461
30/06/2025 19:30:00,50.577
30/06/2025 19:15:00,50.839
30/06/2025 19:00:00,50.892
30/06/2025 18:45:00,51.583
30/06/2025 18:30:00,51.582
30/06/2025 18:15:00,51.471
30/06/2025 18:00:00,52.310
30/06/2025 17:45:00,52.586
30/06/2025 17:30:00,53.087
30/06/2025 17:15:00,53.328
30/06/2025 17:00:00,53.748
30/06/2025 16:45:00,54.618
30/06/2025 16:30:00,54.662
30/06/2025 16:15:00,54.869
30/06/2025 16:00:00,54.952
30/06/2025 15:45:00,55.176
30/06/2025 15:30:00,55.425
30/06/2025 15:15:00,55.467
30/06/2025 15:00:00,55.380
30/06/2025 14:45:00,55.347
30/06/2025 14:30:00,55.426
30/06/2025 14:15:00,55.319
30/06/2025 14:00:00,55.188
30/06/2025 13:45:00,54.723
30/06/2025 13:30:00,54.638
30/06/2025 13:15:00,54.425
30/06/2025 13:00:00,54.359
30/06/2025 12:45:00,53.922
30/06/2025 12:30:00,53.891
30/06/2025 12:15:00,53.765
30/06/2025 12:00:00,53.624
30/06/2025 11:45:00,54.419
30/06/2025 11:30:00,54.455
30/06/2025 11:15:00,54.204
30/06/2025 11:00:00,53.971
30/06/2025 10:45:00,53.852
30/06/2025 10:30:00,53.644
30/06/2025 10:15:00,53.297
30/06/2025 10:00:00,52.889
30/06/2025 09:45:00,52.583
30/06/2025 09:30:00,52.320
30/06/2025 09:15:00,51.767
30/06/2025 09:00:00,50.911
30/06/2025 08:45:00,49.730
30/06/2025 08:30:00,49.153
30/06/2025 08:15:00,47.956
30/06/2025 08:00:00,46.499
30/06/2025 07:45:00,44.324
30/06/2025 07:30:00,42.900
30/06/2025 07:15:00,41.488
30/06/2025 07:00:00,39.742
30/06/2025 06:45:00,37.690
30/06/2025 06:30:00,36.438
30/06/2025 06:15:00,35.238
30/06/2025 06:00:00,33.615
30/06/2025 05:45:00,31.350
30/06/2025 05:30:00,30.963
30/06/2025 05:15:00,30.782
30/06/2025 05:00:00,30.485
30/06/2025 04:45:00,29.907
30/06/2025 04:30:00,29.682
30/06/2025 04:15:00,29.509
30/06/2025 04:00:00,29.726
30/06/2025 03:45:00,29.546
30/06/2025 03:30:00,29.588
30/06/2025 03:15:00,29.759
30/06/2025 03:00:00,29.839
30/06/2025 02:45:00,29.871
30/06/2025 02:30:00,29.912
30/06/2025 02:15:00,30.304
30/06/2025 02:00:00,30.479
30/06/2025 01:45:00,30.903
30/06/2025 01:30:00,31.227
30/06/2025 01:15:00,31.443
30/06/2025 01:00:00,32.017
30/06/2025 00:45:00,32.630
30/06/2025 00:30:00,33.054
30/06/2025 00:15:00,33.718
30/06/2025 00:00:00,34.619
29/06/2025 23:45:00,35.092
29/06/2025 23:30:00,35.501
29/06/2025 23:15:00,36.631
29/06/2025 23:00:00,37.149
29/06/2025 22:45:00,37.809
29/06/2025 22:30:00,38.416
29/06/2025 22:15:00,39.230
29/06/2025 22:00:00,39.527
29/06/2025 21:45:00,39.670
29/06/2025 21:30:00,40.112
29/06/2025 21:15:00,40.249
29/06/2025 21:00:00,40.096
29/06/2025 20:45:00,40.150
29/06/2025 20:30:00,39.976
29/06/2025 20:15:00,40.002
29/06/2025 20:00:00,40.027
29/06/2025 19:45:00,40.236
29/06/2025 19:30:00,40.396
29/06/2025 19:15:00,40.160
29/06/2025 19:00:00,39.730
29/06/2025 18:45:00,39.773
29/06/2025 18:30:00,39.530
29/06/2025 18:15:00,39.124
29/06/2025 18:00:00,39.096
29/06/2025 17:45:00,38.638
29/06/2025 17:30:00,38.273
29/06/2025 17:15:00,37.926
29/06/2025 17:00:00,38.038
29/06/2025 16:45:00,37.861
29/06/2025 16:30:00,37.663
29/06/2025 16:15:00,37.746
29/06/2025 16:00:00,37.604
29/06/2025 15:45:00,37.556
29/06/2025 15:30:00,37.752
29/06/2025 15:15:00,37.605
29/06/2025 15:00:00,37.656
29/06/2025 14:45:00,37.671
29/06/2025 14:30:00,37.974
29/06/2025 14:15:00,37.917
29/06/2025 14:00:00,37.911
29/06/2025 13:45:00,38.128
29/06/2025 13:30:00,38.228
29/06/2025 13:15:00,38.244
29/06/2025 13:00:00,38.375
29/06/2025 12:45:00,38.480
29/06/2025 12:30:00,38.471
29/06/2025 12:15:00,38.517
29/06/2025 12:00:00,38.103
29/06/2025 11:45:00,37.831
29/06/2025 11:30:00,37.778
29/06/2025 11:15:00,37.375
29/06/2025 11:00:00,36.990
29/06/2025 10:45:00,37.042
29/06/2025 10:30:00,36.864
29/06/2025 10:15:00,36.665
29/06/2025 10:00:00,36.247
29/06/2025 09:45:00,35.610
29/06/2025 09:30:00,35.341
29/06/2025 09:15:00,35.197
29/06/2025 09:00:00,34.465
29/06/2025 08:45:00,33.789
29/06/2025 08:30:00,33.423
29/06/2025 08:15:00,32.897
29/06/2025 08:00:00,32.123
29/06/2025 07:45:00,31.054
29/06/2025 07:30:00,30.936
29/06/2025 07:15:00,30.149
29/06/2025 07:00:00,29.812
29/06/2025 06:45:00,28.860
29/06/2025 06:30:00,28.737
29/06/2025 06:15:00,28.322
29/06/2025 06:00:00,28.054
29/06/2025 05:45:00,27.747
29/06/2025 05:30:00,28.066
29/06/2025 05:15:00,28.502
29/06/2025 05:00:00,28.882
29/06/2025 04:45:00,28.736
29/06/2025 04:30:00,28.988
29/06/2025 04:15:00,28.984
29/06/2025 04:00:00,29.232
29/06/2025 03:45:00,29.202
29/06/2025 03:30:00,29.389
29/06/2025 03:15:00,29.569
29/06/2025 03:00:00,29.737
29/06/2025 02:45:00,29.808
29/06/2025 02:30:00,30.082
29/06/2025 02:15:00,30.469
29/06/2025 02:00:00,30.709
29/06/2025 01:45:00,31.014
29/06/2025 01:30:00,31.536
29/06/2025 01:15:00,31.735
29/06/2025 01:00:00,32.256
29/06/2025 00:45:00,32.933
29/06/2025 00:30:00,33.275
29/06/2025 00:15:00,33.696
29/06/2025 00:00:00,34.556
28/06/2025 23:45:00,34.847
28/06/2025 23:30:00,35.434
28/06/2025 23:15:00,36.204
28/06/2025 23:00:00,36.854
28/06/2025 22:45:00,37.314
28/06/2025 22:30:00,38.209
28/06/2025 22:15:00,38.792
28/06/2025 22:00:00,39.396
28/06/2025 21:45:00,39.884
28/06/2025 21:30:00,40.347
28/06/2025 21:15:00,40.552
28/06/2025 21:00:00,40.852
28/06/2025 20:45:00,41.183
28/06/2025 20:30:00,41.328
28/06/2025 20:15:00,41.661
28/06/2025 20:00:00,41.910
28/06/2025 19:45:00,42.416
28/06/2025 19:30:00,42.564
28/06/2025 19:15:00,42.516
28/06/2025 19:00:00,42.686
28/06/2025 18:45:00,42.799
28/06/2025 18:30:00,42.516
28/06/2025 18:15:00,42.180
28/06/2025 18:00:00,42.368
28/06/2025 17:45:00,41.756
28/06/2025 17:30:00,41.460
28/06/2025 17:15:00,41.342
28/06/2025 17:00:00,41.223
28/06/2025 16:45:00,41.145
28/06/2025 16:30:00,41.024
28/06/2025 16:15:00,40.895
28/06/2025 16:00:00,41.005
28/06/2025 15:45:00,41.165
28/06/2025 15:30:00,41.268
28/06/2025 15:15:00,41.025
28/06/2025 15:00:00,41.027
28/06/2025 14:45:00,41.378
28/06/2025 14:30:00,41.630
28/06/2025 14:15:00,41.502
28/06/2025 14:00:00,41.841
28/06/2025 13:45:00,41.910
28/06/2025 13:30:00,41.691
28/06/2025 13:15:00,41.889
28/06/2025 13:00:00,41.921
28/06/2025 12:45:00,42.007
28/06/2025 12:30:00,41.816
28/06/2025 12:15:00,41.942
28/06/2025 12:00:00,41.824
28/06/2025 11:45:00,41.966
28/06/2025 11:30:00,41.920
28/06/2025 11:15:00,41.881
28/06/2025 11:00:00,41.781
28/06/2025 10:45:00,41.897
28/06/2025 10:30:00,41.925
28/06/2025 10:15:00,41.646
28/06/2025 10:00:00,41.673
28/06/2025 09:45:00,41.399
28/06/2025 09:30:00,41.232
28/06/2025 09:15:00,40.599
28/06/2025 09:00:00,39.917
28/06/2025 08:45:00,39.500
28/06/2025 08:30:00,38.703
28/06/2025 08:15:00,37.898
28/06/2025 08:00:00,37.284
28/06/2025 07:45:00,36.307
28/06/2025 07:30:00,35.423
28/06/2025 07:15:00,34.688
28/06/2025 07:00:00,34.055
28/06/2025 06:45:00,33.275
28/06/2025 06:30:00,32.564
28/06/2025 06:15:00,32.138
28/06/2025 06:00:00,31.644
28/06/2025 05:45:00,30.743
28/06/2025 05:30:00,31.058
28/06/2025 05:15:00,31.316
28/06/2025 05:00:00,31.697
28/06/2025 04:45:00,31.531
28/06/2025 04:30:00,31.637
28/06/2025 04:15:00,31.748
28/06/2025 04:00:00,31.944
28/06/2025 03:45:00,32.113
28/06/2025 03:30:00,32.189
28/06/2025 03:15:00,32.386
28/06/2025 03:00:00,32.535
28/06/2025 02:45:00,32.496
28/06/2025 02:30:00,32.732
28/06/2025 02:15:00,33.254
28/06/2025 02:00:00,33.420
28/06/2025 01:45:00,33.846
28/06/2025 01:30:00,34.303
28/06/2025 01:15:00,34.823
28/06/2025 01:00:00,35.094
28/06/2025 00:45:00,35.743
28/06/2025 00:30:00,36.294
28/06/2025 00:15:00,37.151
28/06/2025 00:00:00,37.687
27/06/2025 23:45:00,39.179
27/06/2025 23:30:00,40.143
27/06/2025 23:15:00,40.917
27/06/2025 23:00:00,41.823
27/06/2025 22:45:00,42.744
27/06/2025 22:30:00,43.678
27/06/2025 22:15:00,44.482
27/06/2025 22:00:00,44.984
27/06/2025 21:45:00,45.912
27/06/2025 21:30:00,47.117
27/06/2025 21:15:00,47.465
27/06/2025 21:00:00,47.743
27/06/2025 20:45:00,47.995
27/06/2025 20:30:00,48.162
27/06/2025 20:15:00,48.372
27/06/2025 20:00:00,48.702
27/06/2025 19:45:00,49.310
27/06/2025 19:30:00,49.645
27/06/2025 19:15:00,49.883
27/06/2025 19:00:00,49.997
27/06/2025 18:45:00,50.474
27/06/2025 18:30:00,50.333
27/06/2025 18:15:00,50.734
27/06/2025 18:00:00,50.820
27/06/2025 17:45:00,51.186
27/06/2025 17:30:00,51.748
27/06/2025 17:15:00,52.563
27/06/2025 17:00:00,52.483
27/06/2025 16:45:00,52.769
27/06/2025 16:30:00,52.987
27/06/2025 16:15:00,53.179
27/06/2025 16:00:00,53.325
27/06/2025 15:45:00,53.351
27/06/2025 15:30:00,53.517
27/06/2025 15:15:00,53.589
27/06/2025 15:00:00,53.776
27/06/2025 14:45:00,54.026
27/06/2025 14:30:00,54.129
27/06/2025 14:15:00,54.265
27/06/2025 14:00:00,54.503
27/06/2025 13:45:00,54.032
27/06/2025 13:30:00,53.967
27/06/2025 13:15:00,53.681
27/06/2025 13:00:00,53.344
27/06/2025 12:45:00,53.026
27/06/2025 12:30:00,52.868
27/06/2025 12:15:00,53.174
27/06/2025 12:00:00,53.250
27/06/2025 11:45:00,53.856
27/06/2025 11:30:00,53.927
27/06/2025 11:15:00,53.858
27/06/2025 11:00:00,53.607
27/06/2025 10:45:00,53.557
27/06/2025 10:30:00,53.587
27/06/2025 10:15:00,53.312
27/06/2025 10:00:00,52.939
27/06/2025 09:45:00,52.770
27/06/2025 09:30:00,52.333
27/06/2025 09:15:00,51.891
27/06/2025 09:00:00,51.400
27/06/2025 08:45:00,50.545
27/06/2025 08:30:00,49.851
27/06/2025 08:15:00,48.993
27/06/2025 08:00:00,47.522
27/06/2025 07:45:00,45.854
27/06/2025 07:30:00,44.775
27/06/2025 07:15:00,43.284
27/06/2025 07:00:00,41.716
27/06/2025 06:45:00,39.948
27/06/2025 06:30:00,38.641
27/06/2025 06:15:00,37.464
27/06/2025 06:00:00,36.343
27/06/2025 05:45:00,34.349
27/06/2025 05:30:00,33.798
27/06/2025 05:15:00,33.750
27/06/2025 05:00:00,34.008
27/06/2025 04:45:00,33.430
27/06/2025 04:30:00,32.969
27/06/2025 04:15:00,33.133
27/06/2025 04:00:00,33.272
27/06/2025 03:45:00,33.057
27/06/2025 03:30:00,33.352
27/06/2025 03:15:00,33.422
27/06/2025 03:00:00,33.411
27/06/2025 02:45:00,33.776
27/06/2025 02:30:00,34.067
27/06/2025 02:15:00,34.080
27/06/2025 02:00:00,34.382
27/06/2025 01:45:00,34.859
27/06/2025 01:30:00,35.066
27/06/2025 01:15:00,35.473
27/06/2025 01:00:00,36.052
27/06/2025 00:45:00,37.083
27/06/2025 00:30:00,37.700
27/06/2025 00:15:00,38.193
27/06/2025 00:00:00,38.901
26/06/2025 23:45:00,40.004
26/06/2025 23:30:00,40.959
26/06/2025 23:15:00,41.896
26/06/2025 23:00:00,42.921
26/06/2025 22:45:00,43.944
26/06/2025 22:30:00,44.536
26/06/2025 22:15:00,45.480
26/06/2025 22:00:00,46.329
26/06/2025 21:45:00,47.136
26/06/2025 21:30:00,48.020
26/06/2025 21:15:00,48.684
26/06/2025 21:00:00,48.913
26/06/2025 20:45:00,48.979
26/06/2025 20:30:00,49.070
26/06/2025 20:15:00,49.318
26/06/2025 20:00:00,49.798
26/06/2025 19:45:00,50.509
26/06/2025 19:30:00,50.752
26/06/2025 19:15:00,51.334
26/06/2025 19:00:00,51.251
26/06/2025 18:45:00,51.981
26/06/2025 18:30:00,52.195
26/06/2025 18:15:00,52.064
26/06/2025 18:00:00,52.255
26/06/2025 17:45:00,52.788
26/06/2025 17:30:00,53.040
26/06/2025 17:15:00,53.016
26/06/2025 17:00:00,53.639
26/06/2025 16:45:00,54.001
26/06/2025 16:30:00,54.359
26/06/2025 16:15:00,54.634
26/06/2025 16:00:00,54.634
26/06/2025 15:45:00,54.936
26/06/2025 15:30:00,55.129
26/06/2025 15:15:00,55.300
26/06/2025 15:00:00,55.401
26/06/2025 14:45:00,55.402
26/06/2025 14:30:00,55.385
26/06/2025 14:15:00,55.260
26/06/2025 14:00:00,55.175
26/06/2025 13:45:00,54.830
26/06/2025 13:30:00,54.596
26/06/2025 13:15:00,54.319
26/06/2025 13:00:00,54.031
26/06/2025 12:45:00,53.902
26/06/2025 12:30:00,53.808
26/06/2025 12:15:00,53.716
26/06/2025 12:00:00,53.923
26/06/2025 11:45:00,54.606
26/06/2025 11:30:00,54.677
26/06/2025 11:15:00,54.387
26/06/2025 11:00:00,54.167
26/06/2025 10:45:00,54.160
26/06/2025 10:30:00,53.943
26/06/2025 10:15:00,53.492
26/06/2025 10:00:00,53.096
26/06/2025 09:45:00,52.799
26/06/2025 09:30:00,52.414
26/06/2025 09:15:00,52.067
26/06/2025 09:00:00,51.366
26/06/2025 08:45:00,50.881
26/06/2025 08:30:00,49.961
26/06/2025 08:15:00,48.829
26/06/2025 08:00:00,47.642
26/06/2025 07:45:00,46.086
26/06/2025 07:30:00,44.514
26/06/2025 07:15:00,43.066
26/06/2025 07:00:00,41.728
26/06/2025 06:45:00,39.667
26/06/2025 06:30:00,38.573
26/06/2025 06:15:00,37.453
26/06/2025 06:00:00,36.107
26/06/2025 05:45:00,33.841
26/06/2025 05:30:00,33.314
26/06/2025 05:15:00,33.178
26/06/2025 05:00:00,33.162
26/06/2025 04:45:00,32.814
26/06/2025 04:30:00,32.865
26/06/2025 04:15:00,32.830
26/06/2025 04:00:00,32.798
26/06/2025 03:45:00,32.786
26/06/2025 03:30:00,32.980
26/06/2025 03:15:00,33.059
26/06/2025 03:00:00,33.287
26/06/2025 02:45:00,33.233
26/06/2025 02:30:00,33.475
26/06/2025 02:15:00,33.980
26/06/2025 02:00:00,34.226
26/06/2025 01:45:00,34.540
26/06/2025 01:30:00,34.989
26/06/2025 01:15:00,35.087
26/06/2025 01:00:00,35.922
26/06/2025 00:45:00,36.752
26/06/2025 00:30:00,37.386
26/06/2025 00:15:00,37.990
26/06/2025 00:00:00,38.564
25/06/2025 23:45:00,39.575
25/06/2025 23:30:00,40.738
25/06/2025 23:15:00,41.952
25/06/2025 23:00:00,42.885
25/06/2025 22:45:00,43.693
25/06/2025 22:30:00,44.681
25/06/2025 22:15:00,45.618
25/06/2025 22:00:00,46.260
25/06/2025 21:45:00,47.232
25/06/2025 21:30:00,48.059
25/06/2025 21:15:00,48.471
25/06/2025 21:00:00,48.737
25/06/2025 20:45:00,49.113
25/06/2025 20:30:00,49.174
25/06/2025 20:15:00,49.717
25/06/2025 20:00:00,49.863
25/06/2025 19:45:00,50.424
25/06/2025 19:30:00,50.757
25/06/2025 19:15:00,51.212
25/06/2025 19:00:00,51.238
25/06/2025 18:45:00,51.567
25/06/2025 18:30:00,51.618
25/06/2025 18:15:00,51.541
25/06/2025 18:00:00,51.772
25/06/2025 17:45:00,52.344
25/06/2025 17:30:00,52.543
25/06/2025 17:15:00,52.664
25/06/2025 17:00:00,53.043
25/06/2025 16:45:00,53.723
25/06/2025 16:30:00,53.779
25/06/2025 16:15:00,53.663
25/06/2025 16:00:00,53.940
25/06/2025 15:45:00,54.155
25/06/2025 15:30:00,54.012
25/06/2025 15:15:00,53.893
25/06/2025 15:00:00,54.082
25/06/2025 14:45:00,54.349
25/06/2025 14:30:00,54.336
25/06/2025 14:15:00,54.138
25/06/2025 14:00:00,54.268
25/06/2025 13:45:00,53.912
25/06/2025 13:30:00,54.005
25/06/2025 13:15:00,53.603
25/06/2025 13:00:00,53.455
25/06/2025 12:45:00,53.386
25/06/2025 12:30:00,53.024
25/06/2025 12:15:00,52.991
25/06/2025 12:00:00,53.191
25/06/2025 11:45:00,54.089
25/06/2025 11:30:00,54.220
25/06/2025 11:15:00,53.937
25/06/2025 11:00:00,53.820
